"","EventName","CarNumber","CompetitorName","RaceStatus","LapNumber","LapStanding","LapTime","PitStopType","LapFlag2"
"802","18TAL1",38,"David Ragan","running",24,37,48.921,"","Green"
"803","18TAL1",38,"David Ragan","running",25,37,48.912,"","Green"
"804","18TAL1",38,"David Ragan","running",26,37,48.887,"","Green"
"805","18TAL1",38,"David Ragan","running",27,37,48.897,"","Green"
"806","18TAL1",38,"David Ragan","running",28,37,48.892,"","Green"
"807","18TAL1",38,"David Ragan","running",29,37,48.906,"","Green"
"808","18TAL1",38,"David Ragan","running",30,37,48.912,"","Green"
"809","18TAL1",38,"David Ragan","running",31,37,48.918,"","Green"
"810","18TAL1",38,"David Ragan","running",32,37,48.979,"","Green"
"811","18TAL1",38,"David Ragan","running",33,37,49.218,"","Green"
"812","18TAL1",38,"David Ragan","running",34,37,48.714,"","Green"
"813","18TAL1",38,"David Ragan","running",35,37,47.82,"","Green"
"814","18TAL1",38,"David Ragan","running",36,37,47.851,"","Green"
"815","18TAL1",38,"David Ragan","running",37,37,48.151,"","Green"
"816","18TAL1",38,"David Ragan","running",38,34,48.036,"","Green"
"817","18TAL1",38,"David Ragan","running",39,34,48.047,"","Green"
"818","18TAL1",38,"David Ragan","running",40,34,47.857,"","Green"
"819","18TAL1",38,"David Ragan","running",41,33,48.042,"","Green"
"820","18TAL1",38,"David Ragan","running",42,32,48.021,"","Green"
"821","18TAL1",38,"David Ragan","running",43,28,48.283,"","Green"
"822","18TAL1",38,"David Ragan","running",44,28,48.161,"","Green"
"823","18TAL1",38,"David Ragan","running",45,28,48.017,"","Green"
"824","18TAL1",38,"David Ragan","running",46,28,48.011,"","Green"
"825","18TAL1",38,"David Ragan","running",47,28,47.915,"","Green"
"826","18TAL1",38,"David Ragan","running",48,27,48.337,"","Green"
"827","18TAL1",38,"David Ragan","running",49,27,48.127,"","Green"
"828","18TAL1",38,"David Ragan","running",50,28,48.266,"","Green"
"829","18TAL1",38,"David Ragan","running",51,28,48.147,"","Green"
"830","18TAL1",38,"David Ragan","running",52,28,48.044,"","Green"
"831","18TAL1",38,"David Ragan","running",53,28,47.719,"","Green"
"832","18TAL1",38,"David Ragan","running",54,26,48.286,"","Green"
"833","18TAL1",38,"David Ragan","running",55,26,73.489,"","To Yellow"
"834","18TAL1",38,"David Ragan","running",56,26,127.248,"","Yellow"
"835","18TAL1",38,"David Ragan","running",57,26,135,"","Yellow"
"836","18TAL1",38,"David Ragan","running",58,26,74.503,"","Yellow"
"837","18TAL1",38,"David Ragan","running",59,25,112.178,"","Yellow"
"838","18TAL1",38,"David Ragan","running",60,24,105.876,"","Yellow"
"839","18TAL1",38,"David Ragan","running",61,26,121.47,"","To Green"
"840","18TAL1",38,"David Ragan","running",62,19,52.588,"","Restart"
"841","18TAL1",38,"David Ragan","running",63,19,48.398,"","Green"
"842","18TAL1",38,"David Ragan","running",64,17,47.952,"","Green"
"843","18TAL1",38,"David Ragan","running",65,16,48.308,"","Green"
"844","18TAL1",38,"David Ragan","running",66,15,48.586,"","Green"
"845","18TAL1",38,"David Ragan","running",67,9,48.875,"","Green"
"846","18TAL1",38,"David Ragan","running",68,12,78.197,"","Green"
"847","18TAL1",38,"David Ragan","running",69,19,56.627,"","Green"
"848","18TAL1",38,"David Ragan","running",70,18,47.528,"","Green"
"849","18TAL1",38,"David Ragan","running",71,17,47.018,"","Green"
"850","18TAL1",38,"David Ragan","running",72,12,64.721,"","To Yellow"
"851","18TAL1",38,"David Ragan","running",73,12,108.149,"","Yellow"
"852","18TAL1",38,"David Ragan","running",74,12,116.603,"","Yellow"
"853","18TAL1",38,"David Ragan","running",75,9,147.934,"","Yellow"
"854","18TAL1",38,"David Ragan","running",76,9,136.388,"","Yellow"
"855","18TAL1",38,"David Ragan","running",77,9,135.84,"","Yellow"
"856","18TAL1",38,"David Ragan","running",78,9,126.646,"","To Green"
"857","18TAL1",38,"David Ragan","running",79,7,53.183,"","Restart"
"858","18TAL1",38,"David Ragan","running",80,6,48.3,"","Green"
"859","18TAL1",38,"David Ragan","running",81,6,48.078,"","Green"
"860","18TAL1",38,"David Ragan","running",82,6,48.052,"","Green"
"861","18TAL1",38,"David Ragan","running",83,6,47.954,"","Green"
"862","18TAL1",38,"David Ragan","running",84,6,48.089,"","Green"
"863","18TAL1",38,"David Ragan","running",85,6,48.144,"","Green"
"864","18TAL1",38,"David Ragan","running",86,6,48.16,"","Green"
"865","18TAL1",38,"David Ragan","running",87,7,48.03,"","Green"
"866","18TAL1",38,"David Ragan","running",88,7,48.015,"","Green"
"867","18TAL1",38,"David Ragan","running",89,8,48.114,"","Green"
"868","18TAL1",38,"David Ragan","running",90,8,48.113,"","Green"
"869","18TAL1",38,"David Ragan","running",91,8,48.232,"","Green"
"870","18TAL1",38,"David Ragan","running",92,7,48.184,"","Green"
"871","18TAL1",38,"David Ragan","running",93,9,48.273,"","Green"
"872","18TAL1",38,"David Ragan","running",94,10,48.132,"","Green"
"873","18TAL1",38,"David Ragan","running",95,8,47.96,"","Green"
"874","18TAL1",38,"David Ragan","running",96,11,48.396,"","Green"
"875","18TAL1",38,"David Ragan","running",97,8,48.393,"","Green"
"876","18TAL1",38,"David Ragan","running",98,7,48.263,"","Green"
"877","18TAL1",38,"David Ragan","running",99,6,48.141,"","Green"
"878","18TAL1",38,"David Ragan","running",100,6,48.322,"","Green"
"879","18TAL1",38,"David Ragan","running",101,6,48.162,"","Green"
"880","18TAL1",38,"David Ragan","running",102,7,48.212,"","Green"
"881","18TAL1",38,"David Ragan","running",103,12,48.745,"","Green"
"882","18TAL1",38,"David Ragan","running",104,12,48.54,"","Green"
"883","18TAL1",38,"David Ragan","running",105,12,48.276,"","Green"
"884","18TAL1",38,"David Ragan","running",106,11,48.173,"","Green"
"885","18TAL1",38,"David Ragan","running",107,11,48.096,"","Green"
"886","18TAL1",38,"David Ragan","running",108,7,48.053,"","Green"
"887","18TAL1",38,"David Ragan","running",109,6,48.451,"","Green"
"888","18TAL1",38,"David Ragan","running",110,6,48.311,"","Green"
"889","18TAL1",38,"David Ragan","running",111,6,80.571,"","To Yellow"
"890","18TAL1",38,"David Ragan","running",112,6,128.562,"","Yellow"
"891","18TAL1",38,"David Ragan","running",113,13,162.459,"FOUR_WHEEL_CHANGE","Yellow"
"892","18TAL1",38,"David Ragan","running",114,10,117.699,"","Yellow"
"893","18TAL1",38,"David Ragan","running",115,10,135.717,"","Yellow"
"894","18TAL1",38,"David Ragan","running",116,10,138.566,"","To Green"
"895","18TAL1",38,"David Ragan","running",117,12,53.503,"","Restart"
"896","18TAL1",38,"David Ragan","running",118,18,48.875,"","Green"
"897","18TAL1",38,"David Ragan","running",119,20,48.306,"","Green"
"898","18TAL1",38,"David Ragan","running",120,19,48.304,"","Green"
"899","18TAL1",38,"David Ragan","running",121,17,48.084,"","Green"
"900","18TAL1",38,"David Ragan","running",122,17,48.239,"","Green"
"901","18TAL1",38,"David Ragan","running",123,19,48.435,"","Green"
"902","18TAL1",38,"David Ragan","running",124,16,47.965,"","Green"
"903","18TAL1",38,"David Ragan","running",125,18,48.69,"","Green"
"904","18TAL1",38,"David Ragan","running",126,21,48.101,"","Green"
"905","18TAL1",38,"David Ragan","running",127,14,48.433,"","Green"
"906","18TAL1",38,"David Ragan","running",128,10,48.131,"","Green"
"907","18TAL1",38,"David Ragan","running",129,10,51.17,"","To Yellow"
"908","18TAL1",38,"David Ragan","running",130,16,145.628,"FOUR_WHEEL_CHANGE","Yellow"
"909","18TAL1",38,"David Ragan","running",131,13,122.908,"","Yellow"
"910","18TAL1",38,"David Ragan","running",132,13,137.133,"","Yellow"
"911","18TAL1",38,"David Ragan","running",133,15,126.318,"","To Green"
"912","18TAL1",38,"David Ragan","running",134,16,53.482,"","Restart"
"913","18TAL1",38,"David Ragan","running",135,20,48.527,"","Green"
"914","18TAL1",38,"David Ragan","running",136,18,48.626,"","Green"
"915","18TAL1",38,"David Ragan","running",137,15,48.428,"","Green"
"916","18TAL1",38,"David Ragan","running",138,16,48.581,"","Green"
"917","18TAL1",38,"David Ragan","running",139,17,48.718,"","Green"
"918","18TAL1",38,"David Ragan","running",140,16,48.822,"","Green"
"919","18TAL1",38,"David Ragan","running",141,15,48.741,"","Green"
"920","18TAL1",38,"David Ragan","running",142,15,49.061,"","Green"
"921","18TAL1",38,"David Ragan","running",143,15,48.828,"","Green"
"922","18TAL1",38,"David Ragan","running",144,14,48.768,"","Green"
"923","18TAL1",38,"David Ragan","running",145,25,80.63,"OTHER","Green"
"924","18TAL1",38,"David Ragan","running",146,22,56.902,"","Green"
"925","18TAL1",38,"David Ragan","running",147,20,47.989,"","Green"
"926","18TAL1",38,"David Ragan","running",148,19,47.761,"","Green"
"927","18TAL1",38,"David Ragan","running",149,19,47.517,"","Green"
"928","18TAL1",38,"David Ragan","running",150,19,47.418,"","Green"
"929","18TAL1",38,"David Ragan","running",151,19,48.329,"","Green"
"930","18TAL1",38,"David Ragan","running",152,18,47.766,"","Green"
"931","18TAL1",38,"David Ragan","running",153,17,47.918,"","Green"
"932","18TAL1",38,"David Ragan","running",154,16,48.138,"","Green"
"933","18TAL1",38,"David Ragan","running",155,15,72.819,"","To Yellow"
"934","18TAL1",38,"David Ragan","running",156,13,131.277,"","Yellow"
"935","18TAL1",10,"Aric Almirola","running",1,33,54.461,"","Restart"
"936","18TAL1",10,"Aric Almirola","running",2,30,48.216,"","Green"
"937","18TAL1",10,"Aric Almirola","running",3,26,47.978,"","Green"
"938","18TAL1",10,"Aric Almirola","running",4,25,48.201,"","Green"
"939","18TAL1",10,"Aric Almirola","running",5,25,47.973,"","Green"
"940","18TAL1",10,"Aric Almirola","running",6,25,47.771,"","Green"
"941","18TAL1",10,"Aric Almirola","running",7,24,47.825,"","Green"
"942","18TAL1",10,"Aric Almirola","running",8,24,47.495,"","Green"
"943","18TAL1",10,"Aric Almirola","running",9,24,47.735,"","Green"
"944","18TAL1",10,"Aric Almirola","running",10,24,47.862,"","Green"
"945","18TAL1",10,"Aric Almirola","running",11,24,47.99,"","Green"
"946","18TAL1",10,"Aric Almirola","running",12,24,48.052,"","Green"
"947","18TAL1",10,"Aric Almirola","running",13,12,48.271,"","Green"
"948","18TAL1",10,"Aric Almirola","running",14,9,48.307,"","Green"
"949","18TAL1",10,"Aric Almirola","running",15,8,48.02,"","Green"
"950","18TAL1",10,"Aric Almirola","running",16,8,48.274,"","Green"
"951","18TAL1",10,"Aric Almirola","running",17,7,48.63,"","Green"
"952","18TAL1",10,"Aric Almirola","running",18,6,48.23,"","Green"
"953","18TAL1",10,"Aric Almirola","running",19,6,48.039,"","Green"
"954","18TAL1",10,"Aric Almirola","running",20,6,48.105,"","Green"
"955","18TAL1",10,"Aric Almirola","running",21,6,48.171,"","Green"
"956","18TAL1",10,"Aric Almirola","running",22,6,48.076,"","Green"
"957","18TAL1",10,"Aric Almirola","running",23,6,48.09,"","Green"
"958","18TAL1",10,"Aric Almirola","running",24,6,48.106,"","Green"
"959","18TAL1",10,"Aric Almirola","running",25,6,48.017,"","Green"
"960","18TAL1",10,"Aric Almirola","running",26,6,47.803,"","Green"
"961","18TAL1",10,"Aric Almirola","running",27,6,48.425,"","Green"
"962","18TAL1",10,"Aric Almirola","running",28,6,48.694,"","Green"
"963","18TAL1",10,"Aric Almirola","running",29,6,48.405,"","Green"
"964","18TAL1",10,"Aric Almirola","running",30,7,48.437,"","Green"
"965","18TAL1",10,"Aric Almirola","running",31,7,48.45,"","Green"
"966","18TAL1",10,"Aric Almirola","running",32,7,48.633,"","Green"
"967","18TAL1",10,"Aric Almirola","running",33,9,49.048,"","Green"
"968","18TAL1",10,"Aric Almirola","running",34,13,49.462,"","Green"
"969","18TAL1",10,"Aric Almirola","running",35,13,48.71,"","Green"
"970","18TAL1",10,"Aric Almirola","running",36,13,48.589,"","Green"
"971","18TAL1",10,"Aric Almirola","running",37,13,48.251,"","Green"
"972","18TAL1",10,"Aric Almirola","running",38,13,48.195,"","Green"
"973","18TAL1",10,"Aric Almirola","running",39,11,49.053,"","Green"
"974","18TAL1",10,"Aric Almirola","running",40,11,48.998,"","Green"
"975","18TAL1",10,"Aric Almirola","running",41,11,49.076,"","Green"
"976","18TAL1",10,"Aric Almirola","running",42,11,48.363,"","Green"
"977","18TAL1",10,"Aric Almirola","running",43,11,48.272,"","Green"
"978","18TAL1",10,"Aric Almirola","running",44,21,87.654,"TWO_WHEEL_CHANGE_RIGHT","Green"
"979","18TAL1",10,"Aric Almirola","running",45,24,57.56,"","Green"
"980","18TAL1",10,"Aric Almirola","running",46,24,48.262,"","Green"
"981","18TAL1",10,"Aric Almirola","running",47,24,47.95,"","Green"
"982","18TAL1",10,"Aric Almirola","running",48,24,48.312,"","Green"
"983","18TAL1",10,"Aric Almirola","running",49,23,48.077,"","Green"
"984","18TAL1",10,"Aric Almirola","running",50,23,48.07,"","Green"
"985","18TAL1",10,"Aric Almirola","running",51,23,48.074,"","Green"
"986","18TAL1",10,"Aric Almirola","running",52,23,48.376,"","Green"
"987","18TAL1",10,"Aric Almirola","running",53,23,48.396,"","Green"
"988","18TAL1",10,"Aric Almirola","running",54,23,48.373,"","Green"
"989","18TAL1",10,"Aric Almirola","running",55,23,49.029,"","To Yellow"
"990","18TAL1",10,"Aric Almirola","running",56,23,76.906,"","Yellow"
"991","18TAL1",10,"Aric Almirola","running",57,23,106.894,"","Yellow"
"992","18TAL1",10,"Aric Almirola","running",58,23,160.738,"FOUR_WHEEL_CHANGE","Yellow"
"993","18TAL1",10,"Aric Almirola","running",59,22,119.552,"","Yellow"
"994","18TAL1",10,"Aric Almirola","running",60,22,132.394,"","Yellow"
"995","18TAL1",10,"Aric Almirola","running",61,21,125.018,"","To Green"
"996","18TAL1",10,"Aric Almirola","running",62,18,53.247,"","Restart"
"997","18TAL1",10,"Aric Almirola","running",63,20,48.537,"","Green"
"998","18TAL1",10,"Aric Almirola","running",64,25,48.962,"","Green"
"999","18TAL1",10,"Aric Almirola","running",65,26,48.519,"","Green"
"1000","18TAL1",10,"Aric Almirola","running",66,26,48.534,"","Green"
"1001","18TAL1",10,"Aric Almirola","running",67,28,76.365,"OTHER","Green"
"1002","18TAL1",10,"Aric Almirola","running",68,24,56.796,"","Green"
"1003","18TAL1",10,"Aric Almirola","running",69,14,47.823,"","Green"
"1004","18TAL1",10,"Aric Almirola","running",70,12,47.825,"","Green"
"1005","18TAL1",10,"Aric Almirola","running",71,16,48.16,"","Green"
"1006","18TAL1",10,"Aric Almirola","running",72,13,65.243,"","To Yellow"
"1007","18TAL1",10,"Aric Almirola","running",73,13,108.165,"","Yellow"
"1008","18TAL1",10,"Aric Almirola","running",74,13,116.52,"","Yellow"
"1009","18TAL1",10,"Aric Almirola","running",75,16,185.669,"FOUR_WHEEL_CHANGE","Yellow"
"1010","18TAL1",10,"Aric Almirola","running",76,15,102.807,"","Yellow"
"1011","18TAL1",10,"Aric Almirola","running",77,15,134.807,"","Yellow"
"1012","18TAL1",10,"Aric Almirola","running",78,15,123.532,"","To Green"
"1013","18TAL1",10,"Aric Almirola","running",79,13,53.177,"","Restart"
"1014","18TAL1",10,"Aric Almirola","running",80,13,48.284,"","Green"
"1015","18TAL1",10,"Aric Almirola","running",81,12,48.085,"","Green"
"1016","18TAL1",10,"Aric Almirola","running",82,12,48.128,"","Green"
"1017","18TAL1",10,"Aric Almirola","running",83,13,47.981,"","Green"
"1018","18TAL1",10,"Aric Almirola","running",84,12,48.003,"","Green"
"1019","18TAL1",10,"Aric Almirola","running",85,11,48.028,"","Green"
"1020","18TAL1",10,"Aric Almirola","running",86,11,48.209,"","Green"
"1021","18TAL1",10,"Aric Almirola","running",87,13,47.999,"","Green"
"1022","18TAL1",10,"Aric Almirola","running",88,14,48.095,"","Green"
"1023","18TAL1",10,"Aric Almirola","running",89,15,48.08,"","Green"
"1024","18TAL1",10,"Aric Almirola","running",90,15,48.12,"","Green"
"1025","18TAL1",10,"Aric Almirola","running",91,15,48.207,"","Green"
"1026","18TAL1",10,"Aric Almirola","running",92,14,48.224,"","Green"
"1027","18TAL1",10,"Aric Almirola","running",93,15,48.281,"","Green"
"1028","18TAL1",10,"Aric Almirola","running",94,16,48.146,"","Green"
"1029","18TAL1",10,"Aric Almirola","running",95,15,48.066,"","Green"
"1030","18TAL1",10,"Aric Almirola","running",96,18,48.548,"","Green"
"1031","18TAL1",10,"Aric Almirola","running",97,18,48.872,"","Green"
"1032","18TAL1",10,"Aric Almirola","running",98,19,48.54,"","Green"
"1033","18TAL1",10,"Aric Almirola","running",99,19,48.402,"","Green"
"1034","18TAL1",10,"Aric Almirola","running",100,19,48.721,"","Green"
"1035","18TAL1",10,"Aric Almirola","running",101,18,48.8,"","Green"
"1036","18TAL1",10,"Aric Almirola","running",102,20,48.949,"","Green"
"1037","18TAL1",10,"Aric Almirola","running",103,20,49,"","Green"
"1038","18TAL1",10,"Aric Almirola","running",104,20,49.018,"","Green"
"1039","18TAL1",10,"Aric Almirola","running",105,20,49.259,"","Green"
"1040","18TAL1",10,"Aric Almirola","running",106,20,49.646,"","Green"
"1041","18TAL1",10,"Aric Almirola","running",107,20,49.747,"","Green"
"1042","18TAL1",10,"Aric Almirola","running",108,20,50.613,"","Green"
"1043","18TAL1",10,"Aric Almirola","running",109,20,49.831,"","Green"
"1044","18TAL1",10,"Aric Almirola","running",110,20,50.174,"","To Yellow"
"1045","18TAL1",10,"Aric Almirola","running",111,20,80.649,"","Yellow"
"1046","18TAL1",10,"Aric Almirola","running",112,20,124.924,"","Yellow"
"1047","18TAL1",10,"Aric Almirola","running",113,21,155.957,"","Yellow"
"1048","18TAL1",10,"Aric Almirola","running",114,18,118.173,"","Yellow"
"1049","18TAL1",10,"Aric Almirola","running",115,17,134.422,"","Yellow"
"1050","18TAL1",10,"Aric Almirola","running",116,18,135.915,"","To Green"
"1051","18TAL1",10,"Aric Almirola","running",117,16,53.203,"","Restart"
"1052","18TAL1",10,"Aric Almirola","running",118,13,48.379,"","Green"
"1053","18TAL1",10,"Aric Almirola","running",119,13,48.084,"","Green"
"1054","18TAL1",10,"Aric Almirola","running",120,13,48.391,"","Green"
"1055","18TAL1",10,"Aric Almirola","running",121,13,48.204,"","Green"
"1056","18TAL1",10,"Aric Almirola","running",122,14,48.31,"","Green"
"1057","18TAL1",10,"Aric Almirola","running",123,13,48.275,"","Green"
"1058","18TAL1",10,"Aric Almirola","running",124,12,48.09,"","Green"
"1059","18TAL1",10,"Aric Almirola","running",125,15,48.764,"","Green"
"1060","18TAL1",10,"Aric Almirola","running",126,20,48.144,"","Green"
"1061","18TAL1",10,"Aric Almirola","running",127,22,49.088,"","Green"
"1062","18TAL1",10,"Aric Almirola","running",128,23,48.864,"","Green"
"1063","18TAL1",10,"Aric Almirola","running",129,22,52.439,"","To Yellow"
"1064","18TAL1",10,"Aric Almirola","running",130,22,149.641,"","Yellow"
"1065","18TAL1",10,"Aric Almirola","running",131,19,119.54,"","Yellow"
"1066","18TAL1",10,"Aric Almirola","running",132,18,136.416,"","Yellow"
"1067","18TAL1",10,"Aric Almirola","running",133,16,123.921,"","To Green"
"1068","18TAL1",10,"Aric Almirola","running",134,15,53.386,"","Restart"
"1069","18TAL1",10,"Aric Almirola","running",135,12,48.192,"","Green"
"1070","18TAL1",10,"Aric Almirola","running",136,13,48.805,"","Green"
"1071","18TAL1",10,"Aric Almirola","running",137,14,48.517,"","Green"
"1072","18TAL1",10,"Aric Almirola","running",138,15,48.535,"","Green"
"1073","18TAL1",10,"Aric Almirola","running",139,10,48.506,"","Green"
"1074","18TAL1",10,"Aric Almirola","running",140,13,48.985,"","Green"
"1075","18TAL1",10,"Aric Almirola","running",141,10,48.7,"","Green"
"1076","18TAL1",10,"Aric Almirola","running",142,7,48.916,"","Green"
"1077","18TAL1",10,"Aric Almirola","running",143,11,49.017,"","Green"
"1078","18TAL1",10,"Aric Almirola","running",144,12,48.85,"","Green"
"1079","18TAL1",10,"Aric Almirola","running",145,11,75.902,"OTHER","Green"
"1080","18TAL1",10,"Aric Almirola","running",146,9,57.072,"","Green"
"1081","18TAL1",10,"Aric Almirola","running",147,3,48.947,"","Green"
"1082","18TAL1",10,"Aric Almirola","running",148,3,48.232,"","Green"
"1083","18TAL1",10,"Aric Almirola","running",149,3,48.362,"","Green"
"1084","18TAL1",10,"Aric Almirola","running",150,3,48.18,"","Green"
"1085","18TAL1",10,"Aric Almirola","running",151,3,48.435,"","Green"
"1086","18TAL1",10,"Aric Almirola","running",152,3,48.228,"","Green"
"1087","18TAL1",10,"Aric Almirola","running",153,2,48.154,"","Green"
"1088","18TAL1",10,"Aric Almirola","running",154,2,48.153,"","Green"
"1089","18TAL1",10,"Aric Almirola","running",155,2,69.373,"","To Yellow"
"1090","18TAL1",10,"Aric Almirola","running",156,2,129.588,"","Yellow"
"1091","18TAL1",88,"Alex Bowman","running",1,8,54.444,"","Restart"
"1092","18TAL1",88,"Alex Bowman","running",2,5,48.131,"","Green"
"1093","18TAL1",88,"Alex Bowman","running",3,5,47.893,"","Green"
"1094","18TAL1",88,"Alex Bowman","running",4,5,47.709,"","Green"
"1095","18TAL1",88,"Alex Bowman","running",5,5,47.613,"","Green"
"1096","18TAL1",88,"Alex Bowman","running",6,5,47.697,"","Green"
"1097","18TAL1",88,"Alex Bowman","running",7,5,47.623,"","Green"
"1098","18TAL1",88,"Alex Bowman","running",8,5,47.667,"","Green"
"1099","18TAL1",88,"Alex Bowman","running",9,5,47.73,"","Green"
"1100","18TAL1",88,"Alex Bowman","running",10,5,47.654,"","Green"
"1101","18TAL1",88,"Alex Bowman","running",11,5,47.647,"","Green"
"1102","18TAL1",88,"Alex Bowman","running",12,5,47.697,"","Green"
"1103","18TAL1",88,"Alex Bowman","running",13,1,48.119,"","Green"
"1104","18TAL1",88,"Alex Bowman","running",14,1,48.406,"","Green"
"1105","18TAL1",88,"Alex Bowman","running",15,1,48.723,"","Green"
"1106","18TAL1",88,"Alex Bowman","running",16,1,48.51,"","Green"
"1107","18TAL1",88,"Alex Bowman","running",17,1,48.379,"","Green"
"1108","18TAL1",88,"Alex Bowman","running",18,1,48.34,"","Green"
"1109","18TAL1",88,"Alex Bowman","running",19,1,48.315,"","Green"
"1110","18TAL1",88,"Alex Bowman","running",20,1,48.697,"","Green"
"1111","18TAL1",88,"Alex Bowman","running",21,1,48.506,"","Green"
"1112","18TAL1",88,"Alex Bowman","running",22,1,48.251,"","Green"
"1113","18TAL1",88,"Alex Bowman","running",23,1,48.279,"","Green"
"1114","18TAL1",88,"Alex Bowman","running",24,1,48.365,"","Green"
"1115","18TAL1",88,"Alex Bowman","running",25,1,48.483,"","Green"
"1116","18TAL1",88,"Alex Bowman","running",26,1,48.547,"","Green"
"1117","18TAL1",88,"Alex Bowman","running",27,1,48.531,"","Green"
"1118","18TAL1",88,"Alex Bowman","running",28,1,48.569,"","Green"
"1119","18TAL1",88,"Alex Bowman","running",29,1,48.484,"","Green"
"1120","18TAL1",88,"Alex Bowman","running",30,1,48.413,"","Green"
"1121","18TAL1",88,"Alex Bowman","running",31,1,48.653,"","Green"
"1122","18TAL1",88,"Alex Bowman","running",32,1,48.434,"","Green"
"1123","18TAL1",88,"Alex Bowman","running",33,1,48.639,"","Green"
"1124","18TAL1",88,"Alex Bowman","running",34,1,48.52,"","Green"
"1125","18TAL1",88,"Alex Bowman","running",35,1,48.58,"","Green"
"1126","18TAL1",88,"Alex Bowman","running",36,1,48.462,"","Green"
"1127","18TAL1",88,"Alex Bowman","running",37,1,48.421,"","Green"
"1128","18TAL1",88,"Alex Bowman","running",38,1,49.026,"","Green"
"1129","18TAL1",88,"Alex Bowman","running",39,2,49.086,"","Green"
"1130","18TAL1",88,"Alex Bowman","running",40,2,48.733,"","Green"
"1131","18TAL1",88,"Alex Bowman","running",41,2,48.603,"","Green"
"1132","18TAL1",88,"Alex Bowman","running",42,2,48.322,"","Green"
"1133","18TAL1",88,"Alex Bowman","running",43,2,48.39,"","Green"
"1134","18TAL1",88,"Alex Bowman","running",44,14,79.003,"OTHER","Green"
"1135","18TAL1",88,"Alex Bowman","running",45,14,57.108,"","Green"
"1136","18TAL1",88,"Alex Bowman","running",46,14,48.563,"","Green"
"1137","18TAL1",88,"Alex Bowman","running",47,14,48.336,"","Green"
"1138","18TAL1",88,"Alex Bowman","running",48,14,48.27,"","Green"
"1139","18TAL1",88,"Alex Bowman","running",49,14,48.497,"","Green"
"1140","18TAL1",88,"Alex Bowman","running",50,14,48.353,"","Green"
"1141","18TAL1",88,"Alex Bowman","running",51,14,48.118,"","Green"
"1142","18TAL1",88,"Alex Bowman","running",52,14,48.224,"","Green"
"1143","18TAL1",88,"Alex Bowman","running",53,14,48.859,"","Green"
"1144","18TAL1",88,"Alex Bowman","running",54,14,48.587,"","Green"
"1145","18TAL1",88,"Alex Bowman","running",55,13,49.2,"","Green"
"1146","18TAL1",88,"Alex Bowman","running",56,13,65.767,"","To Yellow"
"1147","18TAL1",88,"Alex Bowman","running",57,13,120.103,"","Yellow"
"1148","18TAL1",88,"Alex Bowman","running",58,15,160.58,"FOUR_WHEEL_CHANGE","Yellow"
"1149","18TAL1",88,"Alex Bowman","running",59,14,121.235,"","Yellow"
"1150","18TAL1",88,"Alex Bowman","running",60,14,134.096,"","Yellow"
"1151","18TAL1",88,"Alex Bowman","running",61,13,128.148,"","To Green"
"1152","18TAL1",88,"Alex Bowman","running",62,10,53.31,"","Restart"
"1153","18TAL1",88,"Alex Bowman","running",63,10,48.221,"","Green"
"1154","18TAL1",88,"Alex Bowman","running",64,13,48.515,"","Green"
"1155","18TAL1",88,"Alex Bowman","running",65,14,48.437,"","Green"
"1156","18TAL1",88,"Alex Bowman","running",66,11,48.426,"","Green"
"1157","18TAL1",88,"Alex Bowman","running",67,18,51.201,"","Green"
"1158","18TAL1",88,"Alex Bowman","running",68,16,77.31,"","Green"
"1159","18TAL1",88,"Alex Bowman","running",69,29,76.47,"","Green"
"1160","18TAL1",88,"Alex Bowman","running",70,32,57.921,"","Green"
"1161","18TAL1",88,"Alex Bowman","running",71,32,52.294,"","To Yellow"
"1162","18TAL1",88,"Alex Bowman","running",72,27,95.264,"","Yellow"
"1163","18TAL1",88,"Alex Bowman","running",73,27,148.918,"","Yellow"
"1164","18TAL1",88,"Alex Bowman","running",74,27,148.761,"","Yellow"
"1165","18TAL1",88,"Alex Bowman","running",75,26,137.201,"","Yellow"
"1166","18TAL1",88,"Alex Bowman","running",76,26,137.122,"","Yellow"
"1167","18TAL1",88,"Alex Bowman","running",77,25,65.428,"","Yellow"
"1168","18TAL1",88,"Alex Bowman","running",78,25,68.594,"","To Green"
"1169","18TAL1",88,"Alex Bowman","running",79,21,52.803,"","Restart"
"1170","18TAL1",88,"Alex Bowman","running",80,22,48.433,"","Green"
"1171","18TAL1",88,"Alex Bowman","running",81,21,47.71,"","Green"
"1172","18TAL1",88,"Alex Bowman","running",82,21,48.15,"","Green"
"1173","18TAL1",88,"Alex Bowman","running",83,20,47.921,"","Green"
"1174","18TAL1",88,"Alex Bowman","running",84,20,47.932,"","Green"
"1175","18TAL1",88,"Alex Bowman","running",85,20,48.183,"","Green"
"1176","18TAL1",88,"Alex Bowman","running",86,17,47.869,"","Green"
"1177","18TAL1",88,"Alex Bowman","running",87,18,48.017,"","Green"
"1178","18TAL1",88,"Alex Bowman","running",88,18,48.142,"","Green"
"1179","18TAL1",88,"Alex Bowman","running",89,19,48.013,"","Green"
"1180","18TAL1",88,"Alex Bowman","running",90,19,48.788,"","Green"
"1181","18TAL1",88,"Alex Bowman","running",91,20,48.075,"","Green"
"1182","18TAL1",88,"Alex Bowman","running",92,19,47.633,"","Green"
"1183","18TAL1",88,"Alex Bowman","running",93,19,48.234,"","Green"
